,x,y,type,id,color
27,-3.7167084,-0.38219476,CRISPR associated protein Cas1,27,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
28,-1.0824593,2.635812,CRISPR associated protein Cas1,28,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
29,-6.622201,4.5999246,CRISPR associated protein Cas1,29,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
30,-0.25500518,2.9614475,CRISPR associated protein Cas1,30,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
31,10.49641,1.7503209,CRISPR associated protein Cas2,31,"(1.0, 0.4980392156862745, 0.054901960784313725)"
32,-2.4954896,3.6901538,CRISPR associated protein Cas1,32,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
33,-0.75148815,1.4612933,CRISPR associated protein Cas1,33,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
34,-6.9178557,-2.3067942,CRISPR associated protein Cas1,34,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
35,12.699764,-2.7750707,CRISPR associated protein Cas2,35,"(1.0, 0.4980392156862745, 0.054901960784313725)"
36,11.474487,2.9433227,CRISPR associated protein Cas2,36,"(1.0, 0.4980392156862745, 0.054901960784313725)"
37,9.924829,3.019753,CRISPR associated protein Cas2,37,"(1.0, 0.4980392156862745, 0.054901960784313725)"
38,15.360242,1.2555994,CRISPR associated protein Cas2,38,"(1.0, 0.4980392156862745, 0.054901960784313725)"
39,15.8549595,-0.27855846,CRISPR associated protein Cas2,39,"(1.0, 0.4980392156862745, 0.054901960784313725)"
40,1.6637547,4.074898,CRISPR associated protein Cas1,40,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
41,11.73991,-2.9954848,CRISPR associated protein Cas2,41,"(1.0, 0.4980392156862745, 0.054901960784313725)"
42,12.909023,2.598639,CRISPR associated protein Cas2,42,"(1.0, 0.4980392156862745, 0.054901960784313725)"
43,-0.66335607,-2.1774092,CRISPR associated protein Cas1,43,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
44,-1.7007254,-1.6498216,CRISPR associated protein Cas1,44,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
45,10.575858,2.62685,CRISPR associated protein Cas2,45,"(1.0, 0.4980392156862745, 0.054901960784313725)"
46,14.00408,0.18015818,CRISPR associated protein Cas2,46,"(1.0, 0.4980392156862745, 0.054901960784313725)"
47,-6.133496,5.0315375,CRISPR associated protein Cas1,47,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
48,11.165237,1.7539561,CRISPR associated protein Cas2,48,"(1.0, 0.4980392156862745, 0.054901960784313725)"
49,11.247485,4.339265,CRISPR associated protein Cas2,49,"(1.0, 0.4980392156862745, 0.054901960784313725)"
50,12.540663,1.6804525,CRISPR associated protein Cas2,50,"(1.0, 0.4980392156862745, 0.054901960784313725)"
51,14.390193,1.1997312,CRISPR associated protein Cas2,51,"(1.0, 0.4980392156862745, 0.054901960784313725)"
52,11.791081,3.8573382,CRISPR associated protein Cas2,52,"(1.0, 0.4980392156862745, 0.054901960784313725)"
53,15.531177,0.8088211,CRISPR associated protein Cas2,53,"(1.0, 0.4980392156862745, 0.054901960784313725)"
54,0.9127503,3.1980062,CRISPR associated protein Cas1,54,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
55,-5.2094088,2.5087395,CRISPR associated protein Cas1,55,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
56,-6.0556803,4.388636,CRISPR associated protein Cas1,56,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
57,13.182975,3.6533115,CRISPR associated protein Cas2,57,"(1.0, 0.4980392156862745, 0.054901960784313725)"
58,-1.6304858,-1.7490964,CRISPR associated protein Cas1,58,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
59,-2.04757,-1.4908876,CRISPR associated protein Cas1,59,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
60,12.032677,-3.9701982,CRISPR associated protein Cas2,60,"(1.0, 0.4980392156862745, 0.054901960784313725)"
61,15.466289,1.0665996,CRISPR associated protein Cas2,61,"(1.0, 0.4980392156862745, 0.054901960784313725)"
62,16.019106,0.4084025,CRISPR associated protein Cas2,62,"(1.0, 0.4980392156862745, 0.054901960784313725)"
63,14.921517,1.6260133,CRISPR associated protein Cas2,63,"(1.0, 0.4980392156862745, 0.054901960784313725)"
64,11.323174,-4.151827,CRISPR associated protein Cas2,64,"(1.0, 0.4980392156862745, 0.054901960784313725)"
65,12.229103,3.771222,CRISPR associated protein Cas2,65,"(1.0, 0.4980392156862745, 0.054901960784313725)"
66,10.259221,2.0396347,CRISPR associated protein Cas2,66,"(1.0, 0.4980392156862745, 0.054901960784313725)"
67,-3.0550158,-0.24516481,CRISPR associated protein Cas1,67,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
68,-5.439524,1.1624131,CRISPR associated protein Cas1,68,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
69,10.370643,0.29586214,CRISPR associated protein Cas2,69,"(1.0, 0.4980392156862745, 0.054901960784313725)"
70,-0.30538917,2.1688075,CRISPR associated protein Cas1,70,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
71,14.089861,-2.597018,CRISPR associated protein Cas2,71,"(1.0, 0.4980392156862745, 0.054901960784313725)"
72,12.26609,3.2933564,CRISPR associated protein Cas2,72,"(1.0, 0.4980392156862745, 0.054901960784313725)"
73,-2.0392497,4.481546,CRISPR associated protein Cas1,73,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
74,11.965844,2.6909263,CRISPR associated protein Cas2,74,"(1.0, 0.4980392156862745, 0.054901960784313725)"
75,-2.4994137,3.6829169,CRISPR associated protein Cas1,75,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
76,14.865397,-0.4321978,CRISPR associated protein Cas2,76,"(1.0, 0.4980392156862745, 0.054901960784313725)"
77,-3.224025,-0.26542047,CRISPR associated protein Cas1,77,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
78,-6.70664,0.16591507,CRISPR associated protein Cas1,78,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
79,10.97173,-0.10358285,CRISPR associated protein Cas2,79,"(1.0, 0.4980392156862745, 0.054901960784313725)"
80,11.235179,0.4284411,CRISPR associated protein Cas2,80,"(1.0, 0.4980392156862745, 0.054901960784313725)"
81,-0.16780101,-2.0045002,CRISPR associated protein Cas1,81,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
82,-0.6670108,1.4403542,CRISPR associated protein Cas1,82,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
83,-0.53234327,2.4366868,CRISPR associated protein Cas1,83,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
84,-5.105838,5.37755,CRISPR associated protein Cas1,84,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
85,-6.174493,-1.3431526,CRISPR associated protein Cas1,85,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
86,10.823043,1.7409945,CRISPR associated protein Cas2,86,"(1.0, 0.4980392156862745, 0.054901960784313725)"
87,13.270826,0.98327476,CRISPR associated protein Cas2,87,"(1.0, 0.4980392156862745, 0.054901960784313725)"
88,-3.745151,-0.13797238,CRISPR associated protein Cas1,88,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
89,12.552805,-1.2529727,CRISPR associated protein Cas2,89,"(1.0, 0.4980392156862745, 0.054901960784313725)"
90,9.523765,1.7428153,CRISPR associated protein Cas2,90,"(1.0, 0.4980392156862745, 0.054901960784313725)"
91,15.005611,-0.3219236,CRISPR associated protein Cas2,91,"(1.0, 0.4980392156862745, 0.054901960784313725)"
92,12.429089,1.9158002,CRISPR associated protein Cas2,92,"(1.0, 0.4980392156862745, 0.054901960784313725)"
93,-5.3561974,3.1469762,CRISPR associated protein Cas1,93,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
94,14.715763,-4.4945016,CRISPR associated protein Cas2,94,"(1.0, 0.4980392156862745, 0.054901960784313725)"
95,12.837952,4.2798214,CRISPR associated protein Cas2,95,"(1.0, 0.4980392156862745, 0.054901960784313725)"
96,-0.67473686,-0.36794043,CRISPR associated protein Cas1,96,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
97,9.513174,1.3332955,CRISPR associated protein Cas2,97,"(1.0, 0.4980392156862745, 0.054901960784313725)"
98,-5.2498455,1.2695851,CRISPR associated protein Cas1,98,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
99,-5.829141,-1.6562908,CRISPR associated protein Cas1,99,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
100,-1.3413488,1.4001669,CRISPR associated protein Cas1,100,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
101,1.7999357,4.3357296,CRISPR associated protein Cas1,101,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
102,10.661991,-2.8311265,CRISPR associated protein Cas2,102,"(1.0, 0.4980392156862745, 0.054901960784313725)"
103,-0.63412756,3.9535596,CRISPR associated protein Cas1,103,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
104,1.3770273,6.554638,CRISPR associated protein Cas1,104,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
105,-6.4884634,3.655095,CRISPR associated protein Cas1,105,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
106,13.990754,1.2201253,CRISPR associated protein Cas2,106,"(1.0, 0.4980392156862745, 0.054901960784313725)"
107,-1.9250538,1.0657132,CRISPR associated protein Cas1,107,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
108,11.148233,2.937427,CRISPR associated protein Cas2,108,"(1.0, 0.4980392156862745, 0.054901960784313725)"
109,11.383746,0.5836707,CRISPR associated protein Cas2,109,"(1.0, 0.4980392156862745, 0.054901960784313725)"
110,-3.7111332,0.585436,CRISPR associated protein Cas1,110,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
111,-3.4599354,1.528785,CRISPR associated protein Cas1,111,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
112,12.16481,-0.28907782,CRISPR associated protein Cas2,112,"(1.0, 0.4980392156862745, 0.054901960784313725)"
113,15.380837,-2.723129,CRISPR associated protein Cas2,113,"(1.0, 0.4980392156862745, 0.054901960784313725)"
114,-5.476369,-1.3192384,CRISPR associated protein Cas1,114,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
115,-6.6579385,4.6008387,CRISPR associated protein Cas1,115,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
116,-3.0897448,0.23439312,CRISPR associated protein Cas1,116,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
117,15.79445,2.3848639,CRISPR associated protein Cas2,117,"(1.0, 0.4980392156862745, 0.054901960784313725)"
118,15.684155,1.6630921,CRISPR associated protein Cas2,118,"(1.0, 0.4980392156862745, 0.054901960784313725)"
119,-2.176683,0.5068909,CRISPR associated protein Cas1,119,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
120,10.516774,0.43748757,CRISPR associated protein Cas2,120,"(1.0, 0.4980392156862745, 0.054901960784313725)"
121,13.865356,-0.4319098,CRISPR associated protein Cas2,121,"(1.0, 0.4980392156862745, 0.054901960784313725)"
122,11.526886,1.2090702,CRISPR associated protein Cas2,122,"(1.0, 0.4980392156862745, 0.054901960784313725)"
123,14.761014,-1.2414553,CRISPR associated protein Cas2,123,"(1.0, 0.4980392156862745, 0.054901960784313725)"
124,14.454334,2.7082198,CRISPR associated protein Cas2,124,"(1.0, 0.4980392156862745, 0.054901960784313725)"
125,15.98386,-2.9026046,CRISPR associated protein Cas2,125,"(1.0, 0.4980392156862745, 0.054901960784313725)"
126,13.557063,3.0125103,CRISPR associated protein Cas2,126,"(1.0, 0.4980392156862745, 0.054901960784313725)"
127,-1.3959266,1.7441843,CRISPR associated protein Cas1,127,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
128,13.092245,1.2611371,CRISPR associated protein Cas2,128,"(1.0, 0.4980392156862745, 0.054901960784313725)"
129,-1.4358505,0.0035844035,CRISPR associated protein Cas1,129,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
130,-6.4644628,3.9119036,CRISPR associated protein Cas1,130,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
131,-0.40716296,3.5085106,CRISPR associated protein Cas1,131,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
132,-0.8297778,2.2852907,CRISPR associated protein Cas1,132,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
133,-4.6444926,-0.78834206,CRISPR associated protein Cas1,133,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
134,-5.081564,0.5738086,CRISPR associated protein Cas1,134,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
135,-3.2386854,0.1802624,CRISPR associated protein Cas1,135,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
136,-3.931578,2.9415607,CRISPR associated protein Cas1,136,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
137,10.844026,1.4055376,CRISPR associated protein Cas2,137,"(1.0, 0.4980392156862745, 0.054901960784313725)"
138,-2.3407834,-0.17167138,CRISPR associated protein Cas1,138,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
139,-0.91770285,-0.22128893,CRISPR associated protein Cas1,139,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
140,11.117486,4.038512,CRISPR associated protein Cas2,140,"(1.0, 0.4980392156862745, 0.054901960784313725)"
141,13.756783,-2.3802023,CRISPR associated protein Cas2,141,"(1.0, 0.4980392156862745, 0.054901960784313725)"
142,-2.2175672,-0.25034916,CRISPR associated protein Cas1,142,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
143,-4.0914307,0.4275861,CRISPR associated protein Cas1,143,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
144,-1.6445831,-1.6153113,CRISPR associated protein Cas1,144,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
145,13.076594,2.2227032,CRISPR associated protein Cas2,145,"(1.0, 0.4980392156862745, 0.054901960784313725)"
146,-3.3862193,-3.092388,CRISPR associated protein Cas1,146,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
147,12.866917,0.11144493,CRISPR associated protein Cas2,147,"(1.0, 0.4980392156862745, 0.054901960784313725)"
148,-2.7321386,0.29647696,CRISPR associated protein Cas1,148,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
149,-0.87689716,4.1291385,CRISPR associated protein Cas1,149,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
150,0.8250157,2.8704443,CRISPR associated protein Cas1,150,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
151,11.901352,4.831326,CRISPR associated protein Cas2,151,"(1.0, 0.4980392156862745, 0.054901960784313725)"
152,14.76032,3.38879,CRISPR associated protein Cas2,152,"(1.0, 0.4980392156862745, 0.054901960784313725)"
153,1.3905048,6.263212,CRISPR associated protein Cas1,153,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
154,10.903148,1.8478974,CRISPR associated protein Cas2,154,"(1.0, 0.4980392156862745, 0.054901960784313725)"
155,11.380872,4.0348516,CRISPR associated protein Cas2,155,"(1.0, 0.4980392156862745, 0.054901960784313725)"
156,-1.3123995,4.099839,CRISPR associated protein Cas1,156,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
157,13.846757,0.06642366,CRISPR associated protein Cas2,157,"(1.0, 0.4980392156862745, 0.054901960784313725)"
158,-4.057645,0.90785384,CRISPR associated protein Cas1,158,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
159,14.212135,2.4876835,CRISPR associated protein Cas2,159,"(1.0, 0.4980392156862745, 0.054901960784313725)"
160,2.1490684,4.5227747,CRISPR associated protein Cas1,160,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
161,-1.032484,0.7017767,CRISPR associated protein Cas1,161,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
162,-3.701073,-1.5799649,CRISPR associated protein Cas1,162,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
163,11.919982,4.1371,CRISPR associated protein Cas2,163,"(1.0, 0.4980392156862745, 0.054901960784313725)"
164,9.23511,1.8993886,CRISPR associated protein Cas2,164,"(1.0, 0.4980392156862745, 0.054901960784313725)"
165,14.891118,-1.562927,CRISPR associated protein Cas2,165,"(1.0, 0.4980392156862745, 0.054901960784313725)"
166,14.371961,2.7764664,CRISPR associated protein Cas2,166,"(1.0, 0.4980392156862745, 0.054901960784313725)"
167,-6.154432,2.9430165,CRISPR associated protein Cas1,167,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
168,11.758352,-0.61107266,CRISPR associated protein Cas2,168,"(1.0, 0.4980392156862745, 0.054901960784313725)"
169,-5.5468507,3.9451604,CRISPR associated protein Cas1,169,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
170,-3.872692,2.823635,CRISPR associated protein Cas1,170,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
171,-5.170535,4.016578,CRISPR associated protein Cas1,171,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
172,-0.39006186,4.32788,CRISPR associated protein Cas1,172,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
173,-4.986326,4.063661,CRISPR associated protein Cas1,173,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
174,-0.65005654,-1.8981004,CRISPR associated protein Cas1,174,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
175,15.574611,0.21992369,CRISPR associated protein Cas2,175,"(1.0, 0.4980392156862745, 0.054901960784313725)"
176,-0.3641115,4.332171,CRISPR associated protein Cas1,176,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
177,10.761289,-2.9871902,CRISPR associated protein Cas2,177,"(1.0, 0.4980392156862745, 0.054901960784313725)"
178,14.084258,-2.1312597,CRISPR associated protein Cas2,178,"(1.0, 0.4980392156862745, 0.054901960784313725)"
179,11.099684,3.385205,CRISPR associated protein Cas2,179,"(1.0, 0.4980392156862745, 0.054901960784313725)"
180,-6.734201,-0.10561309,CRISPR associated protein Cas1,180,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
181,15.873924,-0.016159378,CRISPR associated protein Cas2,181,"(1.0, 0.4980392156862745, 0.054901960784313725)"
182,11.112565,3.6374528,CRISPR associated protein Cas2,182,"(1.0, 0.4980392156862745, 0.054901960784313725)"
183,10.903686,1.5053813,CRISPR associated protein Cas2,183,"(1.0, 0.4980392156862745, 0.054901960784313725)"
184,10.976466,-3.9426427,CRISPR associated protein Cas2,184,"(1.0, 0.4980392156862745, 0.054901960784313725)"
185,13.858658,-0.86025554,CRISPR associated protein Cas2,185,"(1.0, 0.4980392156862745, 0.054901960784313725)"
186,-2.2352624,-0.4410844,CRISPR associated protein Cas1,186,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
187,15.719011,-3.1308587,CRISPR associated protein Cas2,187,"(1.0, 0.4980392156862745, 0.054901960784313725)"
188,-2.5572255,-2.5121908,CRISPR associated protein Cas1,188,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
189,-5.4683323,4.941601,CRISPR associated protein Cas1,189,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
190,-5.38817,4.8284593,CRISPR associated protein Cas1,190,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
191,-6.100238,0.8042744,CRISPR associated protein Cas1,191,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
192,11.984902,-0.97787446,CRISPR associated protein Cas2,192,"(1.0, 0.4980392156862745, 0.054901960784313725)"
193,10.9693985,-3.388622,CRISPR associated protein Cas2,193,"(1.0, 0.4980392156862745, 0.054901960784313725)"
194,15.003119,1.9000936,CRISPR associated protein Cas2,194,"(1.0, 0.4980392156862745, 0.054901960784313725)"
195,-5.0795083,1.4540607,CRISPR associated protein Cas1,195,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
196,11.928215,-0.32085106,CRISPR associated protein Cas2,196,"(1.0, 0.4980392156862745, 0.054901960784313725)"
197,-6.3898945,2.9970374,CRISPR associated protein Cas1,197,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
198,-4.471442,-2.5849988,CRISPR associated protein Cas1,198,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
199,0.22809169,2.2456803,CRISPR associated protein Cas1,199,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
200,10.798032,2.4649625,CRISPR associated protein Cas2,200,"(1.0, 0.4980392156862745, 0.054901960784313725)"
201,-2.1718013,-0.6508658,CRISPR associated protein Cas1,201,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
202,11.343248,4.918966,CRISPR associated protein Cas2,202,"(1.0, 0.4980392156862745, 0.054901960784313725)"
203,15.478491,-3.3453548,CRISPR associated protein Cas2,203,"(1.0, 0.4980392156862745, 0.054901960784313725)"
204,-0.9545406,2.4634995,CRISPR associated protein Cas1,204,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
205,10.656191,0.8251379,CRISPR associated protein Cas2,205,"(1.0, 0.4980392156862745, 0.054901960784313725)"
206,15.390989,1.8776351,CRISPR associated protein Cas2,206,"(1.0, 0.4980392156862745, 0.054901960784313725)"
207,-5.3109164,1.0789602,CRISPR associated protein Cas1,207,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
208,12.512414,-4.026641,CRISPR associated protein Cas2,208,"(1.0, 0.4980392156862745, 0.054901960784313725)"
209,-3.4343915,1.3074678,CRISPR associated protein Cas1,209,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
210,-2.444513,0.6567042,CRISPR associated protein Cas1,210,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
211,0.015933828,-0.943357,CRISPR associated protein Cas1,211,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
212,11.120157,3.1263719,CRISPR associated protein Cas2,212,"(1.0, 0.4980392156862745, 0.054901960784313725)"
213,14.021624,2.9802904,CRISPR associated protein Cas2,213,"(1.0, 0.4980392156862745, 0.054901960784313725)"
214,15.6830635,-0.0960244,CRISPR associated protein Cas2,214,"(1.0, 0.4980392156862745, 0.054901960784313725)"
215,11.897432,2.7159774,CRISPR associated protein Cas2,215,"(1.0, 0.4980392156862745, 0.054901960784313725)"
216,11.909181,1.0750182,CRISPR associated protein Cas2,216,"(1.0, 0.4980392156862745, 0.054901960784313725)"
217,12.0999775,1.5753869,CRISPR associated protein Cas2,217,"(1.0, 0.4980392156862745, 0.054901960784313725)"
218,-0.63460654,-2.369466,CRISPR associated protein Cas1,218,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
219,-0.06297922,1.5057935,CRISPR associated protein Cas1,219,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
220,16.050444,-2.6924434,CRISPR associated protein Cas2,220,"(1.0, 0.4980392156862745, 0.054901960784313725)"
221,10.795832,1.7532908,CRISPR associated protein Cas2,221,"(1.0, 0.4980392156862745, 0.054901960784313725)"
222,13.309436,2.8648036,CRISPR associated protein Cas2,222,"(1.0, 0.4980392156862745, 0.054901960784313725)"
223,9.02583,3.0696988,CRISPR associated protein Cas2,223,"(1.0, 0.4980392156862745, 0.054901960784313725)"
224,-7.054171,5.091857,CRISPR associated protein Cas1,224,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
225,-4.9509296,1.1289762,CRISPR associated protein Cas1,225,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
226,1.9025986,4.9761834,CRISPR associated protein Cas1,226,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
227,-7.027614,5.296839,CRISPR associated protein Cas1,227,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
228,-4.703775,1.6229242,CRISPR associated protein Cas1,228,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
229,13.827144,-0.009583345,CRISPR associated protein Cas2,229,"(1.0, 0.4980392156862745, 0.054901960784313725)"
230,11.887135,0.48095337,CRISPR associated protein Cas2,230,"(1.0, 0.4980392156862745, 0.054901960784313725)"
